adp	amp	atp	Etot	pH	temp	fileFlag	vRel
0.000010500000000000005	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.09090909090909094
0.000016641378520841707	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.1368068886032101
0.000026374807530850625	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.20076000891310194
0.000041801252908117194	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.28474724895080133
0.0000662505211704203	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.386863179846857
0.00010500000000000005	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.5000000000000001
0.00016641378520841705	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.6131368201531432
0.00026374807530850624	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.7152527510491988
0.00041801252908117237	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.7992399910868985
0.000662505211704203	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.86319311139679
0.0010500000000000006	0	0	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateRev1.txt	0.9090909090909091
0	0.001	4.6000000000000025e-6	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.09090909090909097
0	0.001	7.290508685321129e-6	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.1368068886032101
0	0.001	0.000011554677584944084	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.20076000891310194
0	0.001	0.00001831292984546087	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.28474724895080133
0	0.001	0.000029024037846088895	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.386863179846857
0	0.001	0.00004600000000000003	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.5000000000000001
0	0.001	0.00007290508685321129	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.6131368201531432
0	0.001	0.00011554677584944084	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.7152527510491989
0	0.001	0.00018312929845460887	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.7992399910868985
0	0.001	0.0002902403784608889	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.8631931113967901
0	0.001	0.00046000000000000023	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor2.txt	0.9090909090909091
0	4.399999999999995e-6	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.09090909090909081
0	6.973530046828895e-6	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.13680688860320994
0	0.00001105230029864215	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.20076000891310172
0	0.000017516715504353882	0.001	1	7.4	40	/media/users/jdebree/Mathematica/ADK1/PSO_files/Development/relRateFor1.txt	0.28474724895080145
